model,d0,theta10,theta20,d_final,theta1_final,theta2_final,F_d,F_theta1,F_theta2
first_half,2.5,0.6283185307179586,2.5132741228718345,3.1990423,1.2191265,1.5796077,-2.6350722,-0.44507456,-1.6634845
first_half,2.5,1.2566370614359172,-3.141592653589793,1.7112921,0.11253214,-2.498857,-5.6266785e-05,5.90086e-05,0.0003877536
first_half,2.5,1.2566370614359172,-2.5132741228718345,1.7112921,0.11253381,-2.498855,-6.747246e-05,5.00679e-05,0.00039102434
first_half,2.5,1.2566370614359172,-1.8849555921538759,1.7112923,0.112532616,-2.498857,-5.6266785e-05,5.9843063e-05,0.00039287313
first_half,2.5,1.2566370614359172,-1.2566370614359172,1.711292,0.11253309,-2.4988558,-6.699562e-05,5.4717064e-05,0.0003860235
first_half,2.5,1.2566370614359172,-0.6283185307179586,1.2043883,1.4344184,-0.74915934,5.2452087e-05,-1.5258789e-05,3.664988e-05
first_half,2.5,1.2566370614359172,0.0,0.900469,-0.15864873,2.3440564,-0.00055861473,-5.1498413e-05,3.103871e-05
first_half,2.5,1.2566370614359172,0.6283185307179586,17.482862,2.441684,-1.0217273,0.34302616,-0.010313988,-0.016759599
first_half,2.5,1.2566370614359172,1.2566370614359172,2.3205247,1.6879027,1.186506,-2.096489,1.9125462,-0.5654453
first_half,2.5,1.2566370614359172,1.8849555921538759,1.948609,2.1310227,1.4807093,0.44421387,1.1803594,2.6474743
first_half,2.5,1.2566370614359172,2.5132741228718345,1.9783828,2.1681006,1.5503333,0.9818325,0.99184155,2.662958
first_half,2.5,1.8849555921538759,-3.141592653589793,1.7112911,0.11253309,-2.498855,-6.771088e-05,4.8041344e-05,0.00038911236
first_half,2.5,1.8849555921538759,-2.5132741228718345,2.1653547,-0.8155129,2.088794,-0.00039958954,0.00027227402,-0.0002628104
first_half,2.5,1.8849555921538759,-1.8849555921538759,1.2043903,1.4344189,-0.7491572,-1.1444092e-05,-7.6293945e-06,-4.38852e-05
first_half,2.5,1.8849555921538759,-1.2566370614359172,2.5481746,2.4650834,-0.3035469,0.000626564,0.00023627281,0.00031435041
first_half,2.5,1.8849555921538759,-0.6283185307179586,2.5481749,2.4650843,-0.3035438,0.00060749054,0.00025629997,0.00030448716
first_half,2.5,1.8849555921538759,0.0,1.2043896,1.4344189,-0.7491572,-8.583069e-06,-9.536743e-07,-4.5358902e-05
first_half,2.5,1.8849555921538759,0.6283185307179586,2.0417786,2.0972416,0.5537293,-0.00042533875,0.0026168823,0.0010497852
first_half,2.5,1.8849555921538759,1.2566370614359172,2.9293382,1.2301524,1.4288986,-2.89477,0.8299694,-1.2513455
first_half,2.5,1.8849555921538759,1.8849555921538759,3.0180628,1.7862728,2.0460474,3.052683,-1.8079767,-0.20004807
first_half,2.5,1.8849555921538759,2.5132741228718345,2.255126,-2.4168754,1.5127847,1.6128979,9.802533,-0.40364727
first_half,2.5,2.5132741228718345,-3.141592653589793,1.2043903,1.4344184,-0.7491565,-3.4332275e-05,3.6239624e-05,-1.7612597e-06
first_half,2.5,2.5132741228718345,-2.5132741228718345,3.470411,-2.2520564,0.51381993,0.0015845299,0.0011515617,0.0008613882
first_half,2.5,2.5132741228718345,-1.8849555921538759,1.2043902,1.4344189,-0.74915767,-2.861023e-06,-7.6293945e-06,-4.0721246e-05
first_half,2.5,2.5132741228718345,-1.2566370614359172,2.5482671,2.4652236,-0.303442,0.0008010864,-0.00023722649,-0.00034932175
first_half,2.5,2.5132741228718345,-0.6283185307179586,2.548371,2.46509,-0.30346036,-8.583069e-05,0.0005905628,0.0005981955
first_half,2.5,2.5132741228718345,0.0,2.5489295,2.4653933,-0.30313873,-0.00061798096,-0.00023961067,-0.00031468432
first_half,2.5,2.5132741228718345,0.6283185307179586,2.0422146,2.09787,0.5542419,0.0062656403,-0.0027894974,0.0018531665
first_half,2.5,2.5132741228718345,1.2566370614359172,2.041701,2.0978673,0.55398464,0.0059280396,0.0014839172,0.0037385854
first_half,2.5,2.5132741228718345,1.8849555921538759,2.7188096,2.522445,-0.2227552,-0.20392704,-0.093794584,-0.018024534
first_half,2.5,2.5132741228718345,2.5132741228718345,1.7112918,0.11253333,-2.4988554,-6.6280365e-05,5.710125e-05,0.00038262314
first_half,3.0,-3.141592653589793,-3.141592653589793,1.7112919,0.112534046,-2.4988544,-7.390976e-05,4.6133995e-05,0.0003893559
first_half,3.0,-3.141592653589793,-2.5132741228718345,3.3595657,2.3178623,0.16402483,-1.0335007,0.09363556,0.07692555
first_half,3.0,-3.141592653589793,-1.8849555921538759,6.4547753,2.2194111,0.22734499,0.41325378,0.28616905,0.02637718
first_half,3.0,-3.141592653589793,-1.2566370614359172,1.2043897,1.4344189,-0.7491572,-9.536743e-06,-9.536743e-07,-4.1544205e-05
first_half,3.0,-3.141592653589793,-0.6283185307179586,2.5489743,2.4653618,-0.3031404,-0.00086402893,-5.7697296e-05,-6.427604e-05
first_half,3.0,-3.141592653589793,0.0,2.548925,2.4653933,-0.30314088,-0.0006093979,-0.00024986267,-0.00032143132
first_half,3.0,-3.141592653589793,0.6283185307179586,3.471571,-2.2513494,0.5144222,0.0009365082,0.0008070469,0.0005190691
first_half,3.0,-3.141592653589793,1.2566370614359172,10.453649,-2.9608665,0.27530766,-0.00044298172,-0.00028848648,-0.00035140535
first_half,3.0,-3.141592653589793,1.8849555921538759,10.453646,-2.9608684,0.27530503,-0.00041770935,-0.0003209114,-0.00033072068
first_half,3.0,-3.141592653589793,2.5132741228718345,1.711292,0.11253309,-2.4988558,-6.699562e-05,5.4717064e-05,0.0003860235
first_half,3.0,-2.5132741228718345,-3.141592653589793,2.0444133,2.095865,0.5558741,-0.00525856,-0.01716423,-0.012670375
first_half,3.0,-2.5132741228718345,-2.5132741228718345,7.2010694,2.1272452,0.30444384,0.12049198,-0.34809685,0.31291676
first_half,3.0,-2.5132741228718345,-1.8849555921538759,10.453632,-2.9608688,0.27529764,-0.0004043579,-0.0004339218,-0.0003151975
first_half,3.0,-2.5132741228718345,-1.2566370614359172,1.2043898,1.4344189,-0.7491572,-7.6293945e-06,-3.8146973e-06,-4.3451553e-05
first_half,3.0,-2.5132741228718345,-0.6283185307179586,2.1653478,-0.81552124,2.088812,-0.000118255615,0.00021100044,-0.00031620273
first_half,3.0,-2.5132741228718345,0.0,2.5481699,2.46509,-0.3035338,0.0005750656,0.00029730797,0.00027968193
first_half,3.0,-2.5132741228718345,0.6283185307179586,3.472142,-2.2507684,0.51485944,-0.00028419495,-0.00020980835,0.00026757116
first_half,3.0,-2.5132741228718345,1.2566370614359172,3.4735172,-2.2500005,0.5156181,6.2942505e-05,-0.0004336834,-0.00013142824
first_half,3.0,-2.5132741228718345,1.8849555921538759,1.20439,1.4344189,-0.74915695,-2.193451e-05,4.7683716e-06,-4.9084498e-05
first_half,3.0,-2.5132741228718345,2.5132741228718345,4.612798,2.2507498,0.30401897,0.93813896,1.2431965,-0.12487139
first_half,3.0,-1.8849555921538759,-3.141592653589793,10.453709,-2.9609387,0.27529836,0.0004401207,-0.00016069412,0.00029412398
first_half,3.0,-1.8849555921538759,-2.5132741228718345,2.1649947,-0.8155842,2.0891163,0.0044903755,-0.0011148453,-0.0005318649
first_half,3.0,-1.8849555921538759,-1.8849555921538759,2.1653552,-0.81551266,2.088792,-0.00043010712,0.00027298927,-0.00024974046
first_half,3.0,-1.8849555921538759,-1.2566370614359172,1.2043896,1.4344189,-0.74915767,2.861023e-06,-1.04904175e-05,-3.5400015e-05
first_half,3.0,-1.8849555921538759,-0.6283185307179586,10.4536295,-2.9608686,0.27529573,-0.00040626526,-0.0004644394,-0.00031365722
first_half,3.0,-1.8849555921538759,0.0,2.5481794,2.4650872,-0.30353284,0.000538826,0.00031399727,0.00030929875
first_half,3.0,-1.8849555921538759,0.6283185307179586,3.4714987,-2.2513149,0.5144565,0.00092697144,0.00051116943,0.00051090843
first_half,3.0,-1.8849555921538759,1.2566370614359172,10.453676,-2.9608638,0.27530646,-0.0005016327,-0.00031995773,-0.00034291792
first_half,3.0,-1.8849555921538759,1.8849555921538759,0.9004706,-0.15864897,2.3440564,-0.00055909157,-5.2452087e-05,2.3511635e-05
first_half,3.0,-1.8849555921538759,2.5132741228718345,3.4118218,-2.2815895,0.49805188,0.10133886,-0.0066981316,0.010738548
first_half,3.0,-1.2566370614359172,-3.141592653589793,2.0033648,1.9748399,1.218384,-0.9847164,1.2480135,1.3519676
first_half,3.0,-1.2566370614359172,-2.5132741228718345,2.2413707,1.7584536,1.1659062,-1.9899654,1.7218304,-0.35758632
first_half,3.0,-1.2566370614359172,-1.8849555921538759,2.548929,2.4653947,-0.30313802,-0.00062179565,-0.00023937225,-0.00032379237
first_half,3.0,-1.2566370614359172,-1.2566370614359172,2.5489519,2.465381,-0.3031428,-0.0006942749,-0.0002040863,-0.00021392653
first_half,3.0,-1.2566370614359172,-0.6283185307179586,2.548795,2.465315,-0.3032596,-0.0002040863,-0.00037837029,-0.00011267743
first_half,3.0,-1.2566370614359172,0.0,2.5489247,2.4653919,-0.3031404,-0.0006160736,-0.0002348423,-0.00031544713
first_half,3.0,-1.2566370614359172,0.6283185307179586,1.2043898,1.4344189,-0.7491572,-7.6293945e-06,-3.8146973e-06,-4.3451553e-05
first_half,3.0,-1.2566370614359172,1.2566370614359172,3.4667234,-2.2545748,0.5118916,0.0060606003,0.0031733513,0.0019417341
first_half,3.0,-1.2566370614359172,1.8849555921538759,0.90046954,-0.15864849,2.3440564,-0.00054979324,-6.389618e-05,2.2624256e-05
first_half,3.0,-1.2566370614359172,2.5132741228718345,2.1436791,1.8411753,1.1574337,-1.7159109,1.470115,0.072740875
first_half,3.0,-0.6283185307179586,-3.141592653589793,1.9565264,2.050688,1.3225486,-0.44367218,1.2638922,2.1822112
first_half,3.0,-0.6283185307179586,-2.5132741228718345,2.7482111,1.9458196,2.0343626,3.4289446,-2.1008978,0.33112612
first_half,3.0,-0.6283185307179586,-1.8849555921538759,10.453793,-2.9608598,0.27533364,-0.0006341934,8.34465e-05,-0.00035973807
first_half,3.0,-0.6283185307179586,-1.2566370614359172,1.7215452,0.12079191,-2.4943025,-0.051397324,-0.03478241,-0.0023959118
first_half,3.0,-0.6283185307179586,-0.6283185307179586,4.7893624,2.340316,0.07152295,-0.6985254,-0.8089466,-0.17662355
first_half,3.0,-0.6283185307179586,0.0,3.498299,2.3840454,0.11850071,-0.8660221,0.18359566,-0.0075484486
first_half,3.0,-0.6283185307179586,0.6283185307179586,0.90047354,-0.15864825,2.3440564,-0.0005674362,-5.865097e-05,1.662679e-05
first_half,3.0,-0.6283185307179586,1.2566370614359172,0.9000971,-0.15868759,2.3440583,0.0005674362,6.198883e-05,-6.281653e-06
first_half,3.0,-0.6283185307179586,1.8849555921538759,0.90047187,-0.15864849,2.3440564,-0.0005645752,-6.9618225e-05,3.1836087e-05
first_half,3.0,-0.6283185307179586,2.5132741228718345,2.4153926,1.5982401,1.215286,-2.1255417,2.0749512,-0.72548664
first_half,3.0,0.0,-3.141592653589793,1.711292,0.112532616,-2.4988585,-4.720688e-05,6.401539e-05,0.00039576416
first_half,3.0,0.0,-2.5132741228718345,1.7112923,0.11253238,-2.498858,-5.4359436e-05,6.723404e-05,0.000387923
first_half,3.0,0.0,-1.8849555921538759,3.263878,1.2322328,1.6139524,-2.4204855,-0.70188904,-1.7487957
first_half,3.0,0.0,-1.2566370614359172,3.0901473,1.2106612,1.5148132,-2.8835325,0.059712887,-1.4745693
first_half,3.0,0.0,-0.6283185307179586,3.255738,1.2356455,1.618253,-2.3743048,-0.71006966,-1.7794943
first_half,3.0,0.0,0.0,0.90046954,-0.15864849,2.3440564,-0.00054979324,-6.389618e-05,2.2624256e-05
first_half,3.0,0.0,0.6283185307179586,1.7112919,0.11253309,-2.4988556,-6.4373016e-05,4.9352646e-05,0.00038103637
first_half,3.0,0.0,1.2566370614359172,2.5482228,2.4650776,-0.30352926,0.0004196167,0.00035262108,0.0004194342
first_half,3.0,0.0,1.8849555921538759,3.2181635,1.6186907,2.0171282,2.1595085,-1.6809349,-0.7457779
first_half,3.0,0.0,2.5132741228718345,3.0418477,1.210171,1.4871781,-2.9468174,0.29768753,-1.3891555
first_half,3.0,0.6283185307179586,-3.141592653589793,1.711292,0.11253214,-2.4988587,-5.2928925e-05,6.484985e-05,0.00039662476
first_half,3.0,0.6283185307179586,-2.5132741228718345,1.711292,0.112532854,-2.4988565,-5.865097e-05,5.543232e-05,0.00039742258
first_half,3.0,0.6283185307179586,-1.8849555921538759,1.7112923,0.112532616,-2.4988582,-4.529953e-05,6.902218e-05,0.00038922732
first_half,3.0,0.6283185307179586,-1.2566370614359172,1.7112919,0.11253238,-2.4988573,-5.722046e-05,6.198883e-05,0.00038870194
first_half,3.0,0.6283185307179586,-0.6283185307179586,1.2043902,1.4344189,-0.7491572,-1.4305115e-05,-6.67572e-06,-4.6746223e-05
first_half,3.0,0.6283185307179586,0.0,0.90046996,-0.15864873,2.3440568,-0.0005402565,-6.389618e-05,-8.019947e-07
first_half,3.0,0.6283185307179586,0.6283185307179586,3.1585462,1.696554,2.0322182,2.6603217,-1.7099247,-0.48431897
first_half,3.0,0.6283185307179586,1.2566370614359172,2.2700174,2.1945107,1.8779328,3.0711823,-1.0248489,1.9942985
first_half,3.0,0.6283185307179586,1.8849555921538759,3.3884284,1.4655678,1.9138844,0.75923634,-1.7176666,-1.4619592
first_half,3.0,0.6283185307179586,2.5132741228718345,2.2658718,1.7531998,1.1594813,-1.9979944,1.7132788,-0.4281312
first_half,3.0,1.2566370614359172,-3.141592653589793,2.3881335,2.1429417,1.9537404,3.4147873,-1.6618567,1.4848597
first_half,3.0,1.2566370614359172,-2.5132741228718345,1.7112923,0.11253238,-2.4988585,-5.2928925e-05,6.484985e-05,0.0003977354
first_half,3.0,1.2566370614359172,-1.8849555921538759,1.7112919,0.11253357,-2.4988556,-7.05719e-05,5.00679e-05,0.00039060344
first_half,3.0,1.2566370614359172,-1.2566370614359172,1.7112924,0.11253333,-2.4988585,-4.863739e-05,6.198883e-05,0.00040253368
first_half,3.0,1.2566370614359172,-0.6283185307179586,1.2043899,1.4344184,-0.7491572,-1.335144e-05,2.5749207e-05,-5.0428002e-06
first_half,3.0,1.2566370614359172,0.0,2.042718,2.0975964,0.5543685,0.0037841797,-0.0061950684,-0.0010448035
first_half,3.0,1.2566370614359172,0.6283185307179586,2.710221,1.9351003,2.0507748,3.3450618,-2.1270142,0.32356763
first_half,3.0,1.2566370614359172,1.2566370614359172,3.3557236,1.4817445,1.9312055,0.95103574,-1.7122381,-1.3944056
first_half,3.0,1.2566370614359172,1.8849555921538759,2.613707,1.4073656,1.2973597,-2.2193751,1.9701395,-0.98838
first_half,3.0,1.2566370614359172,2.5132741228718345,2.2406037,1.7588861,1.1659954,-1.9889965,1.7208138,-0.35508612
first_half,3.0,1.8849555921538759,-3.141592653589793,2.0268126,2.199012,1.638715,1.5983505,0.6328163,2.6005228
first_half,3.0,1.8849555921538759,-2.5132741228718345,0.9004723,-0.15864849,2.3440564,-0.000562191,-5.9127808e-05,2.3253018e-05
first_half,3.0,1.8849555921538759,-1.8849555921538759,1.2043912,1.434417,-0.74915814,-2.002716e-05,5.4359436e-05,8.551754e-05
first_half,3.0,1.8849555921538759,-1.2566370614359172,2.5481808,2.465083,-0.30354548,0.00061035156,0.00024032593,0.00032327868
first_half,3.0,1.8849555921538759,-0.6283185307179586,1.7112916,0.112532616,-2.4988565,-5.722046e-05,5.9962273e-05,0.00038636112
first_half,3.0,1.8849555921538759,0.0,1.2043902,1.4344189,-0.7491584,7.6293945e-06,-2.861023e-05,-3.875758e-05
first_half,3.0,1.8849555921538759,0.6283185307179586,2.0421233,2.0968983,0.5537374,-0.0037460327,0.0007276535,-0.0015483969
first_half,3.0,1.8849555921538759,1.2566370614359172,2.042165,2.0975306,0.5540657,0.0027999878,-0.0014305115,0.00073697703
first_half,3.0,1.8849555921538759,1.8849555921538759,2.0419993,2.0972922,0.5538807,0.00031089783,0.00060367584,0.00043884694
first_half,3.0,1.8849555921538759,2.5132741228718345,2.612378,1.4066608,1.2925007,-2.2276058,1.9984016,-0.96229017
first_half,3.0,2.5132741228718345,-3.141592653589793,1.2043904,1.434418,-0.7491586,2.861023e-06,2.861023e-06,3.4118057e-05
first_half,3.0,2.5132741228718345,-2.5132741228718345,1.7112925,0.112532854,-2.4988585,-4.673004e-05,6.1154366e-05,0.00039411377
first_half,3.0,2.5132741228718345,-1.8849555921538759,2.0400298,2.098457,0.5534122,0.010894775,0.013776779,0.012145089
first_half,3.0,2.5132741228718345,-1.2566370614359172,1.20439,1.4344189,-0.7491572,-8.583069e-06,-8.583069e-06,-4.579255e-05
first_half,3.0,2.5132741228718345,-0.6283185307179586,2.548934,2.4653943,-0.30313993,-0.00061130524,-0.00026917458,-0.0003130451
first_half,3.0,2.5132741228718345,0.0,2.5489302,2.4653952,-0.3031392,-0.00060749054,-0.00026369095,-0.00032635892
first_half,3.0,2.5132741228718345,0.6283185307179586,2.5487976,2.4652865,-0.30326676,-0.00036144257,-0.00019788742,6.377783e-05
first_half,3.0,2.5132741228718345,1.2566370614359172,2.041657,2.0977018,0.5538871,0.00422287,0.0023145676,0.003264598
first_half,3.0,2.5132741228718345,1.8849555921538759,2.7116492,2.516391,-0.2385664,-0.15042877,-0.17566776,-0.022305723
first_half,3.0,2.5132741228718345,2.5132741228718345,10.453759,-2.960935,0.27530646,0.00035858154,-5.054474e-05,0.00028506844
first_half,3.5,-3.141592653589793,-3.141592653589793,1.711292,0.112532854,-2.4988558,-6.41346e-05,5.3286552e-05,0.00038310574
first_half,3.5,-3.141592653589793,-2.5132741228718345,1.8978479,1.1539247,-1.862912,1.8185173,0.20354986,-0.48916316
first_half,3.5,-3.141592653589793,-1.8849555921538759,4.26709,2.2781603,0.13868904,-0.8499384,0.032860756,0.0025603608
first_half,3.5,-3.141592653589793,-1.2566370614359172,2.0409749,2.0967286,0.55303836,-0.006401062,0.010818481,0.0019995335
first_half,3.5,-3.141592653589793,-0.6283185307179586,1.2043896,1.4344189,-0.7491572,-8.583069e-06,-9.536743e-07,-4.5358902e-05
first_half,3.5,-3.141592653589793,0.0,2.5489378,2.4653904,-0.3031404,-0.0006351471,-0.0002374649,-0.00029408693
first_half,3.5,-3.141592653589793,0.6283185307179586,1.7112923,0.11253238,-2.498858,-5.4359436e-05,6.723404e-05,0.000387923
first_half,3.5,-3.141592653589793,1.2566370614359172,10.453709,-2.960959,0.27531528,0.0007157326,0.00019788742,0.0004039425
first_half,3.5,-3.141592653589793,1.8849555921538759,10.453633,-2.9608676,0.2752998,-0.00041913986,-0.00040483475,-0.0003309494
first_half,3.5,-3.141592653589793,2.5132741228718345,0.90047306,-0.15864825,2.3440564,-0.0005662441,-6.1035156e-05,1.944989e-05
first_half,3.5,-2.5132741228718345,-3.141592653589793,4.522685,2.2459958,0.08395934,-1.5426664,-0.4088211,0.28072473
first_half,3.5,-2.5132741228718345,-2.5132741228718345,2.548959,2.46538,-0.3031304,-0.0007944107,-9.75132e-05,-0.00018631727
first_half,3.5,-2.5132741228718345,-1.8849555921538759,10.453689,-2.9608595,0.27530622,-0.0005683899,-0.00034236908,-0.0003656161
first_half,3.5,-2.5132741228718345,-1.2566370614359172,10.453796,-2.9608512,0.27532744,-0.0007472038,-5.197525e-05,-0.00040553682
first_half,3.5,-2.5132741228718345,-0.6283185307179586,10.453654,-2.9608665,0.27530694,-0.0004491806,-0.00030136108,-0.00034579705
first_half,3.5,-2.5132741228718345,0.0,3.473336,-2.2508154,0.5152352,0.0042743683,0.0020358562,0.00017944246
first_half,3.5,-2.5132741228718345,0.6283185307179586,3.4718585,-2.251113,0.5146277,0.0007352829,0.00047922134,0.00041941556
first_half,3.5,-2.5132741228718345,1.2566370614359172,1.2043898,1.4344189,-0.7491572,-7.6293945e-06,-3.8146973e-06,-4.3451553e-05
first_half,3.5,-2.5132741228718345,1.8849555921538759,0.9004711,-0.15864849,2.3440573,-0.000531435,-6.389618e-05,-1.8265891e-05
first_half,3.5,-2.5132741228718345,2.5132741228718345,3.4639046,-2.2556052,0.51020074,-0.0016751289,0.0023622513,0.002549369
first_half,3.5,-1.8849555921538759,-3.141592653589793,10.453687,-2.9609463,0.27529907,0.0005569458,-0.000113487244,0.00033264238
first_half,3.5,-1.8849555921538759,-2.5132741228718345,2.1651888,-0.8155327,2.0889184,0.0014691353,-0.00030493736,-0.0002763011
first_half,3.5,-1.8849555921538759,-1.8849555921538759,4.46476,2.2622187,0.07626152,-1.503232,-0.4764843,0.2339695
first_half,3.5,-1.8849555921538759,-1.2566370614359172,5.8094816,3.04904,-0.72415996,6.400263,2.3539467,5.7920027
first_half,3.5,-1.8849555921538759,-0.6283185307179586,10.453653,-2.9609518,0.2752955,0.0006570816,-0.00014305115,0.00036015405
first_half,3.5,-1.8849555921538759,0.0,10.453808,-2.9609437,0.27532363,0.00043725967,0.00025177002,0.00034292397
first_half,3.5,-1.8849555921538759,0.6283185307179586,3.4689937,-2.2527535,0.51319575,0.0018434525,0.0009589195,0.0011955083
first_half,3.5,-1.8849555921538759,1.2566370614359172,10.453641,-2.960867,0.27530575,-0.00043296814,-0.00031375885,-0.00034906776
first_half,3.5,-1.8849555921538759,1.8849555921538759,2.5489295,2.4653933,-0.30314422,-0.00058174133,-0.00028562546,-0.0003166322
first_half,3.5,-1.8849555921538759,2.5132741228718345,10.453719,-2.9609401,0.2753005,0.00045108795,-0.000120162964,0.00030707012
first_half,3.5,-1.2566370614359172,-3.141592653589793,1.966064,2.0304692,1.2890241,-0.6046009,1.2565229,1.9783939
first_half,3.5,-1.2566370614359172,-2.5132741228718345,2.5611253,1.4534137,1.2707946,-2.1629524,2.0848608,-0.9010404
first_half,3.5,-1.2566370614359172,-1.8849555921538759,2.5483189,2.4651892,-0.3034134,0.00029850006,0.00022101402,-3.76798e-05
first_half,3.5,-1.2566370614359172,-1.2566370614359172,2.5481372,2.4650986,-0.30354953,0.0007724762,0.00013494492,0.00016696533
first_half,3.5,-1.2566370614359172,-0.6283185307179586,2.5482352,2.465195,-0.3034551,0.0007095337,-4.506111e-05,-0.00022187541
first_half,3.5,-1.2566370614359172,0.0,2.165112,-0.81546617,2.0888436,0.00022792816,-0.00023508072,0.00028591198
first_half,3.5,-1.2566370614359172,0.6283185307179586,10.453795,-2.9608574,0.27533174,-0.00066804886,4.005432e-05,-0.0003708179
first_half,3.5,-1.2566370614359172,1.2566370614359172,0.90047276,-0.15864825,2.3440564,-0.0005669594,-6.866455e-05,1.5635193e-05
first_half,3.5,-1.2566370614359172,1.8849555921538759,0.90046954,-0.15864849,2.3440564,-0.00054979324,-6.389618e-05,2.2624256e-05
first_half,3.5,-1.2566370614359172,2.5132741228718345,2.0109875,1.9656537,1.2097743,-1.0424995,1.2513244,1.2472719
first_half,3.5,-0.6283185307179586,-3.141592653589793,1.9518403,2.136945,1.4912093,0.52394485,1.1590211,2.6553142
first_half,3.5,-0.6283185307179586,-2.5132741228718345,0.9000987,-0.15868711,2.3440583,0.0005571842,6.580353e-05,-2.2752733e-05
first_half,3.5,-0.6283185307179586,-1.8849555921538759,2.5489266,2.4653933,-0.30314136,-0.0006008148,-0.00025486946,-0.0003232278
first_half,3.5,-0.6283185307179586,-1.2566370614359172,10.453788,-2.9608614,0.2753334,-0.00060653687,8.869171e-05,-0.00034816886
first_half,3.5,-0.6283185307179586,-0.6283185307179586,10.453334,-2.9609234,0.27526236,0.0005264282,-0.00073337555,-3.172012e-05
first_half,3.5,-0.6283185307179586,0.0,3.56668,2.3427136,0.11874533,-1.0690489,0.073495865,0.039274335
first_half,3.5,-0.6283185307179586,0.6283185307179586,0.9004706,-0.15864897,2.3440564,-0.00055909157,-5.2452087e-05,2.3511635e-05
first_half,3.5,-0.6283185307179586,1.2566370614359172,2.5484717,2.465153,-0.3034432,0.00018692017,7.390976e-06,0.0003348391
first_half,3.5,-0.6283185307179586,1.8849555921538759,0.90046966,-0.15864873,2.3440568,-0.0005402565,-5.38826e-05,6.789389e-06
first_half,3.5,-0.6283185307179586,2.5132741228718345,1.963908,2.0353615,1.2971151,-0.5672493,1.2574375,2.0288918
first_half,3.5,0.0,-3.141592653589793,0.90046954,-0.15864849,2.3440564,-0.00054979324,-6.389618e-05,2.2624256e-05
first_half,3.5,0.0,-2.5132741228718345,2.5489252,2.4653943,-0.30314183,-0.00058841705,-0.0002605915,-0.00033107598
first_half,3.5,0.0,-1.8849555921538759,3.2818985,1.2408955,1.6333668,-2.2772403,-0.809186,-1.8083724
first_half,3.5,0.0,-1.2566370614359172,3.0770104,1.2102664,1.5080159,-2.9017735,0.120557785,-1.454869
first_half,3.5,0.0,-0.6283185307179586,3.3128023,1.5636914,1.9815385,1.7341585,-1.7146959,-1.0069778
first_half,3.5,0.0,0.0,2.452485,2.0945456,1.9897597,3.4513254,-1.9500189,1.1458646
first_half,3.5,0.0,0.6283185307179586,0.9004713,-0.15864873,2.3440564,-0.0005607605,-5.1021576e-05,3.071377e-05
first_half,3.5,0.0,1.2566370614359172,2.548182,2.4650924,-0.30352545,0.0005187988,0.00032925606,0.00028899492
first_half,3.5,0.0,1.8849555921538759,3.318181,1.5356982,1.9732335,1.5133228,-1.7115469,-1.1156267
first_half,3.5,0.0,2.5132741228718345,2.0490077,2.208835,1.7074792,2.0061455,0.34219503,2.5002897
first_half,3.5,0.6283185307179586,-3.141592653589793,2.5381703,2.4631655,-0.30949235,0.037693977,-0.017759085,-0.0059415433
first_half,3.5,0.6283185307179586,-2.5132741228718345,1.711292,0.112532854,-2.4988558,-6.41346e-05,5.3286552e-05,0.00038310574
first_half,3.5,0.6283185307179586,-1.8849555921538759,1.7112914,0.11253166,-2.4988594,-4.4822693e-05,6.937981e-05,0.00039835708
first_half,3.5,0.6283185307179586,-1.2566370614359172,1.7112917,0.112532616,-2.4988563,-6.1273575e-05,5.5789948e-05,0.0003885268
first_half,3.5,0.6283185307179586,-0.6283185307179586,1.2043905,1.434418,-0.74915886,6.67572e-06,1.9073486e-06,1.869391e-05
first_half,3.5,0.6283185307179586,0.0,3.4708326,-2.2515697,0.5141556,0.00025749207,0.00020766258,0.00065289065
first_half,3.5,0.6283185307179586,0.6283185307179586,2.1708822,2.2155821,1.7790782,2.5090446,-0.31518698,2.362707
first_half,3.5,0.6283185307179586,1.2566370614359172,2.0836399,2.2159522,1.7113507,2.1014557,0.22494698,2.5085301
first_half,3.5,0.6283185307179586,1.8849555921538759,2.0903604,1.9050019,1.150408,-1.3761044,1.2689695,0.4606629
first_half,3.5,0.6283185307179586,2.5132741228718345,3.0588331,1.7465074,2.0477455,2.8722236,-1.7521782,-0.29914278
first_half,3.5,1.2566370614359172,-3.141592653589793,2.5481837,2.4650834,-0.3035426,0.00058460236,0.00025439262,0.00032736806
first_half,3.5,1.2566370614359172,-2.5132741228718345,1.7112921,0.11253309,-2.4988558,-6.532669e-05,5.90086e-05,0.00038697716
first_half,3.5,1.2566370614359172,-1.8849555921538759,1.7112901,0.11253071,-2.498859,-4.1007996e-05,6.902218e-05,0.00039559865
first_half,3.5,1.2566370614359172,-1.2566370614359172,1.7112918,0.11253333,-2.4988554,-6.6280365e-05,5.710125e-05,0.00038262314
first_half,3.5,1.2566370614359172,-0.6283185307179586,1.2043877,1.4344189,-0.74915767,2.9563904e-05,1.2397766e-05,-1.5496948e-05
first_half,3.5,1.2566370614359172,0.0,2.6352365,1.4029753,1.2973983,-2.224965,1.9165134,-0.9907445
first_half,3.5,1.2566370614359172,0.6283185307179586,2.0421371,2.0971725,0.55390525,-0.00076675415,-0.0002117157,-0.00051391684
first_half,3.5,1.2566370614359172,1.2566370614359172,2.0420518,2.0973074,0.55397964,0.00084114075,4.2915344e-05,0.00036098945
