d0,theta10,theta20,d_final,theta1_final,theta2_final,F_d,F_theta1,F_theta2
1.5,0.0,-1.8849555921538759,5.029871,-0.06616354,-2.6728806,5.721718,0.3905657,0.46234894
1.5,0.0,-1.2566370614359172,2.5198433,2.7676442,0.092264175,0.00067226024,0.000145579,-0.0001483558
1.5,0.0,-0.6283185307179586,6.1223435,-0.032684088,-2.1028888,-1.8211453,-0.2715425,1.5258118
1.5,0.0,0.0,2.0850565,0.099760056,2.4562352,0.859768,-0.39855218,1.6291993
1.5,0.0,0.6283185307179586,2.9896653,0.09717035,-2.2394314,0.22977214,-0.44865176,-0.26117268
1.5,0.0,1.2566370614359172,3.032868,0.05115223,-2.2704067,0.5813733,-0.37442514,-0.3012265
1.5,0.0,1.8849555921538759,2.5198417,2.767649,0.09226298,0.00073853566,0.00012147006,-0.00015638603
1.5,0.0,2.5132741228718345,4.1836023,0.023990631,-0.06422663,-21.011545,0.036549322,2.116584
1.5,0.6283185307179586,-3.141592653589793,3.4792888,-0.00607419,1.7115681,-6.4957833,0.1195222,-0.9408192
1.5,0.6283185307179586,-2.5132741228718345,2.8563144,-0.48912573,-1.2076522,-9.081492,-2.2832632,-2.1828275
1.5,0.6283185307179586,-1.8849555921538759,2.5198333,2.7676432,0.09226465,0.000650276,0.00016845172,-0.00014529435
1.5,0.6283185307179586,-1.2566370614359172,7.8487215,0.1323049,-2.078933,-1.210197,0.19391859,1.875409
1.5,0.6283185307179586,-0.6283185307179586,2.5198398,2.7676432,0.0922637,0.0006564207,0.0001466091,-0.00015114747
1.5,0.6283185307179586,0.0,2.5198495,2.7675931,0.09227586,-5.1908344e-05,0.0003259289,-8.652386e-05
1.5,0.6283185307179586,0.6283185307179586,3.0007787,0.0795486,-2.2501376,0.35027042,-0.4153777,-0.27112725
1.5,0.6283185307179586,1.2566370614359172,5.550709,-0.17280293,2.5270388,3.757529,1.0150876,-1.9891126
1.5,0.6283185307179586,1.8849555921538759,3.0502067,0.040668488,-2.2790725,0.68087775,-0.36364448,-0.3180796
1.5,0.6283185307179586,2.5132741228718345,3.0675304,0.03182006,-2.2869818,0.77205086,-0.35646632,-0.33531547
1.5,1.2566370614359172,-3.141592653589793,3.1993752,-0.0129339695,-2.337504,1.3637545,-0.34625167,-0.479133
1.5,1.2566370614359172,-2.5132741228718345,5.114329,-0.30324268,2.2645123,0.19260113,1.1239016,-1.6887268
1.5,1.2566370614359172,-1.8849555921538759,4.59479,0.022113562,-0.13670254,-21.026304,0.1199736,4.355252
1.5,1.2566370614359172,-1.2566370614359172,6.3264484,0.030268192,-1.3191713,-8.404327,-0.6017056,5.582148
1.5,1.2566370614359172,-0.6283185307179586,5.8223195,-0.07876134,-1.9301742,-3.4295833,-0.56891507,1.5104178
1.5,1.2566370614359172,0.0,2.5200384,2.7675545,0.09226084,-0.00039697092,-0.00023319693,0.00013148211
1.5,1.2566370614359172,0.6283185307179586,4.6457677,-0.30474973,-1.4933625,-6.541219,-1.3449447,2.1425214
1.5,1.2566370614359172,1.2566370614359172,3.4258873,-0.57150006,-1.2600737,-8.961509,-2.129377,-0.82116735
1.5,1.2566370614359172,1.8849555921538759,2.9845064,0.11118078,-2.2317145,0.14425275,-0.478995,-0.256854
1.5,1.2566370614359172,2.5132741228718345,2.5198388,2.7676442,0.092264175,0.00066955236,0.0001433469,-0.00014095627
1.5,1.8849555921538759,-3.141592653589793,3.143883,-0.01643014,2.8111422,4.644882,-0.2491956,0.39310166
1.5,1.8849555921538759,-2.5132741228718345,2.5198386,2.7676413,0.092264175,0.0006235822,0.00014293822,-0.00013391295
1.5,1.8849555921538759,-1.8849555921538759,4.3035007,-0.57414174,2.9026244,10.603193,2.418782,-6.809552
1.5,1.8849555921538759,-1.2566370614359172,2.5198362,2.7676423,0.09226465,0.0006387468,0.00015184634,-0.00013587825
1.5,1.8849555921538759,-0.6283185307179586,2.520042,2.767557,0.0922606,-0.0003618804,-0.00024275454,0.00013155716
1.5,1.8849555921538759,0.0,2.5198376,2.7676451,0.09226346,0.00067788723,0.00013202893,-0.00014629266
1.5,1.8849555921538759,0.6283185307179586,2.5198483,2.7676566,0.092259884,0.00085224176,5.781292e-05,-0.0001595538
1.5,1.8849555921538759,1.2566370614359172,2.5198455,2.7676213,0.0922699,0.00034927254,0.00023594666,-0.00012753652
1.5,1.8849555921538759,1.8849555921538759,2.519841,2.767648,0.09226322,0.00072569266,0.00013286686,-0.00014109304
1.5,1.8849555921538759,2.5132741228718345,3.9346142,0.23148227,1.4488342,-8.938231,1.5677315,-0.9325096
1.5,2.5132741228718345,-3.141592653589793,2.519835,2.7676632,0.09225845,0.0009330822,4.88374e-05,-0.00016378643
1.5,2.5132741228718345,-2.5132741228718345,2.772836,-0.7779236,-1.5369692,-4.1725683,-2.2728865,-4.4386
1.5,2.5132741228718345,-1.8849555921538759,2.981599,0.12962914,-2.222413,0.043775447,-0.5237014,-0.2551852
1.5,2.5132741228718345,-1.2566370614359172,2.519851,2.7676013,0.092274904,6.582708e-05,0.00030529656,-0.0001077735
1.5,2.5132741228718345,-0.6283185307179586,2.519831,2.7676213,0.09226918,0.00033438046,0.00023904341,-0.00011996981
1.5,2.5132741228718345,0.0,2.5200214,2.767566,0.0922575,-0.0002553358,-0.00025957686,0.000119610624
1.5,2.5132741228718345,0.6283185307179586,2.519837,2.7676451,0.09226346,0.00067798723,0.0001395744,-0.00014760254
1.5,2.5132741228718345,1.2566370614359172,2.5198421,2.7676108,0.09227204,0.00019290333,0.00028450266,-0.00010588606
1.5,2.5132741228718345,1.8849555921538759,2.5200486,2.7675269,0.09226823,-0.00078796304,-0.0001117038,0.00014834134
1.5,2.5132741228718345,2.5132741228718345,2.520037,2.7675784,0.09225488,-6.2485626e-05,-0.00032151505,0.00010550408
2.0,-3.141592653589793,-3.141592653589793,5.1152873,-0.3020208,2.2639196,0.17557664,1.1219862,-1.6829695
2.0,-3.141592653589793,-2.5132741228718345,2.519843,2.767646,0.09226322,0.0006964289,0.000119919285,-0.00015885095
2.0,-3.141592653589793,-1.8849555921538759,2.5198414,2.767647,0.092262745,0.00071420654,0.00011474194,-0.0001386452
2.0,-3.141592653589793,-1.2566370614359172,2.5198371,2.7676418,0.092264414,0.00063179247,0.00015792467,-0.00014330057
2.0,-3.141592653589793,-0.6283185307179586,2.519833,2.7676551,0.092261076,0.0008161495,0.00010082269,-0.00013577087
2.0,-3.141592653589793,0.0,2.520011,2.7675717,0.09225607,-0.0001832487,-0.00028453738,0.00011609041
2.0,-3.141592653589793,0.6283185307179586,2.5198405,2.7676413,0.09226394,0.0006245298,0.00014361685,-0.00014097907
2.0,-3.141592653589793,1.2566370614359172,2.5198405,2.767666,0.09225774,0.0009816269,3.1016367e-05,-0.00016151053
2.0,-3.141592653589793,1.8849555921538759,2.5200393,2.7675555,0.0922606,-0.00038403427,-0.0002392646,0.00013752618
2.0,-3.141592653589793,2.5132741228718345,2.519846,2.7676651,0.09225631,0.0009758788,1.4553239e-06,-0.00013809229
2.0,-2.5132741228718345,-3.141592653589793,5.8097863,0.12829828,-2.4398704,3.146509,-0.62437737,1.5306344
2.0,-2.5132741228718345,-2.5132741228718345,2.51984,2.7676442,0.092264414,0.0006685431,0.0001510263,-0.00013902043
2.0,-2.5132741228718345,-1.8849555921538759,2.520025,2.767587,0.09225297,5.0531296e-05,-0.0003387516,8.951771e-05
2.0,-2.5132741228718345,-1.2566370614359172,4.246668,-0.10951233,-2.6343577,4.97998,0.114698514,-0.82304925
2.0,-2.5132741228718345,-0.6283185307179586,2.5198517,2.7676098,0.09227204,0.00019155596,0.00026409834,-0.00010935595
2.0,-2.5132741228718345,0.0,2.5198436,2.7676494,0.09226179,0.0007497406,0.00010418892,-0.00013508221
