d0,theta10,theta20,d_final,theta1_final,theta2_final,F_d,F_theta1,F_theta2
2.0,-1.8849555921538759,-3.141592653589793,1.5298295,2.8912747,-0.044093132,-0.6041999,-1.1759224,0.04219041
2.0,-1.8849555921538759,-2.5132741228718345,1.4559098,2.8644493,0.26393533,1.3873274,1.7830402,0.056355644
2.0,-1.8849555921538759,-1.8849555921538759,1.3911226,2.7914813,0.24250078,1.3504306,1.4193157,0.69420016
2.0,-1.8849555921538759,-1.2566370614359172,1.424076,-0.16953063,-2.2728925,-0.00033971624,0.0005202327,0.0004948474
2.0,-1.8849555921538759,-0.6283185307179586,1.5198588,0.31719756,-2.5074773,0.02310912,-0.06692969,-0.30993164
2.0,-1.8849555921538759,0.0,1.5538104,2.9564307,-0.04198551,-0.34969586,-1.2484603,-0.0945666
2.0,-1.8849555921538759,0.6283185307179586,1.424106,-0.16952729,-2.272912,-0.0003513495,0.0005649083,0.0005471593
2.0,-1.8849555921538759,1.2566370614359172,0.91057104,2.0317233,-0.027283669,3.814916e-06,-0.0005817678,-0.000545613
2.0,-1.8849555921538759,1.8849555921538759,1.3402284,2.7398741,0.20135355,0.9942024,1.0062703,1.0467271
2.0,-1.8849555921538759,2.5132741228718345,1.4240764,-0.16952562,-2.2728896,-0.00032796807,0.00051215774,0.00050733384
2.0,-1.2566370614359172,-3.141592653589793,1.5755833,-3.1377804,0.11460376,-0.022959542,0.6154478,-0.94741416
2.0,-1.2566370614359172,-2.5132741228718345,1.4672089,2.8026469,-0.032458305,-0.9460398,-0.956338,0.28165707
2.0,-1.2566370614359172,-1.8849555921538759,1.5196282,2.872039,-0.043256283,-0.6837658,-1.138653,0.08643962
2.0,-1.2566370614359172,-1.2566370614359172,1.5687906,3.0845282,0.1783135,0.25756446,1.3201495,-1.1348914
2.0,-1.2566370614359172,-0.6283185307179586,1.4222022,2.8248088,0.25650787,1.4179523,1.6132429,0.41194624
2.0,-1.2566370614359172,0.0,0.91057104,2.0317008,-0.02729845,-7.1072045e-06,-0.00056836964,-0.0007906663
2.0,-1.2566370614359172,0.6283185307179586,1.5480633,3.0176585,0.22412896,0.6570659,1.7389125,-1.0240718
2.0,-1.2566370614359172,1.2566370614359172,1.423991,-0.16953802,-2.2728379,-0.00019197287,0.0004638181,0.00041855455
2.0,-1.2566370614359172,1.8849555921538759,1.4235399,-0.16937828,-2.2724416,-0.0005691348,-0.00011115873,0.00031246463
2.0,-1.2566370614359172,2.5132741228718345,1.424102,-0.16953278,-2.27291,-0.0003447446,0.00049985806,0.0005192633
2.0,-0.6283185307179586,-3.141592653589793,1.5452433,3.010784,0.22787476,0.6993727,1.7669902,-0.9969184
2.0,-0.6283185307179586,-2.5132741228718345,1.5694537,3.1031525,-0.008993626,-0.0058912905,-0.9401462,-0.38591763
2.0,-0.6283185307179586,-1.8849555921538759,9.222188,-3.0604548,0.632941,-0.00035117863,-3.363975e-05,-2.7206297e-05
2.0,-0.6283185307179586,-1.2566370614359172,1.4240813,-0.16953659,-2.2728987,-0.00029956613,0.00052265613,0.0004595015
2.0,-0.6283185307179586,-0.6283185307179586,1.424128,-0.1695292,-2.2729266,-0.00037279457,0.00056767307,0.00056217803
2.0,-0.6283185307179586,0.0,1.4236966,-0.16938806,-2.2725542,-0.00069519464,-6.1364975e-05,0.00041507895
2.0,-0.6283185307179586,0.6283185307179586,1.5595243,2.981518,-0.03933835,-0.26384333,-1.2494596,-0.1443573
2.0,-0.6283185307179586,1.2566370614359172,1.5165066,2.8667157,-0.042887926,-0.70574313,-1.1272874,0.09918515
2.0,-0.6283185307179586,1.8849555921538759,1.4238979,-0.16954494,-2.272777,-2.9386363e-05,0.00050229393,0.00028145427
2.0,-0.6283185307179586,2.5132741228718345,1.5238898,2.8797114,-0.04368043,-0.6519996,-1.1542809,0.068458155
2.0,0.0,-3.141592653589793,1.5123074,0.31915617,-2.5131335,0.02243996,-0.051477287,-0.34179196
2.0,0.0,-2.5132741228718345,0.9105719,2.0317547,-0.027369976,1.5547757e-06,0.00051730394,0.0008148991
2.0,0.0,-1.8849555921538759,1.5127794,0.21272635,-2.46033,-0.13632312,-0.08940428,0.49805522
2.0,0.0,-1.2566370614359172,1.3058119,2.70005,0.1326499,0.24852566,0.410451,1.1578764
2.0,0.0,-0.6283185307179586,1.4236978,-0.16938758,-2.272556,-0.00068976736,2.1111697e-05,0.00047218768
2.0,0.0,0.0,1.4241413,-0.16952586,-2.2729342,-0.00041381226,0.0005343537,0.00058674655
2.0,0.0,0.6283185307179586,1.465075,2.8004372,-0.0318439,-0.9526511,-0.94929737,0.28937224
2.0,0.0,1.2566370614359172,1.3944147,2.7406356,-0.0034811497,-1.0099912,-0.70168,0.56898654
2.0,0.0,1.8849555921538759,1.4241277,-0.16952229,-2.272923,-0.000412936,0.0004955353,0.00058767933
2.0,0.0,2.5132741228718345,1.5748627,3.1248057,0.14021921,0.05601083,0.9095689,-1.0492251
2.0,0.6283185307179586,-3.141592653589793,1.5105292,0.297498,-2.404916,0.1278709,0.20830262,-0.2563971
2.0,0.6283185307179586,-2.5132741228718345,1.4233667,-0.1695292,-2.2724051,0.0004150273,0.00023416778,-0.00017936427
2.0,0.6283185307179586,-1.8849555921538759,1.4236157,-0.16938305,-2.2724957,-0.00059694523,-6.388408e-06,0.00038460022
2.0,0.6283185307179586,-1.2566370614359172,1.4241464,-0.16952729,-2.2729397,-0.00040982538,0.00052568124,0.00056921685
2.0,0.6283185307179586,-0.6283185307179586,1.4234239,-0.16936374,-2.272355,-0.00048984756,-0.00015303276,0.0002303419
2.0,0.6283185307179586,0.0,1.5524646,0.36372042,-2.5405023,0.107126854,-0.22828624,-0.5682393
2.0,0.6283185307179586,0.6283185307179586,1.424144,-0.16952467,-2.2729354,-0.00042007392,0.0004867657,0.0005744754
2.0,0.6283185307179586,1.2566370614359172,1.4236116,-0.16937995,-2.2724924,-0.0006300912,-7.0538415e-05,0.00040705787
2.0,0.6283185307179586,1.8849555921538759,1.4311396,2.834894,0.2592702,1.42024,1.6627918,0.32238293
2.0,0.6283185307179586,2.5132741228718345,1.448639,2.7844083,-0.02669096,-0.99413246,-0.89509314,0.34966585
2.0,1.2566370614359172,-3.141592653589793,1.3998839,2.74456,-0.006346464,-1.0176429,-0.7236159,0.5448699
2.0,1.2566370614359172,-2.5132741228718345,1.4240837,-0.16952276,-2.2728937,-0.0003998825,0.00048154232,0.00052315014
2.0,1.2566370614359172,-1.8849555921538759,1.4241526,-0.16952372,-2.2729418,-0.00044530895,0.0005540866,0.00059584575
2.0,1.2566370614359172,-1.2566370614359172,1.4236107,-0.169384,-2.2724934,-0.0005879183,-0.00012043438,0.00039264973
2.0,1.2566370614359172,-0.6283185307179586,1.5050974,2.9336064,0.25786114,1.1377102,1.908975,-0.5303003
2.0,1.2566370614359172,0.0,1.4240805,-0.16952848,-2.2728937,-0.00037012808,0.00053610734,0.0005050578
2.0,1.2566370614359172,0.6283185307179586,1.5703597,3.0922167,0.17182446,0.21565317,1.2531624,-1.1282834
2.0,1.2566370614359172,1.2566370614359172,1.4241469,-0.16952777,-2.2729394,-0.00037338946,0.0005342469,0.00057539693
2.0,1.2566370614359172,1.8849555921538759,1.4577979,2.7931306,-0.029657602,-0.973063,-0.9252517,0.31584767
2.0,1.2566370614359172,2.5132741228718345,1.4241139,-0.16953254,-2.27292,-0.0003267194,0.0005031091,0.0005520925
2.0,1.8849555921538759,-3.141592653589793,1.4240992,-0.16951776,-2.2729013,-0.00041015274,0.0004650879,0.00056043913
2.0,1.8849555921538759,-2.5132741228718345,1.4241158,-0.16952944,-2.2729187,-0.00036257782,0.0005761055,0.00053786224
2.0,1.8849555921538759,-1.8849555921538759,1.4240949,-0.16954017,-2.2729096,-0.00025643705,0.0005420763,0.00046651124
2.0,1.8849555921538759,-1.2566370614359172,1.4241462,-0.16952634,-2.2729378,-0.0004010846,0.00046818715,0.0005773087
2.0,1.8849555921538759,-0.6283185307179586,1.4241017,-0.16953158,-2.2729104,-0.00029184562,0.0005004329,0.00049320573
2.0,1.8849555921538759,0.0,1.4241409,-0.1695211,-2.2729313,-0.00039418417,0.00050872477,0.0005584073
2.0,1.8849555921538759,0.6283185307179586,1.4593242,0.27572107,-2.4172308,0.11995668,0.3401602,-0.12960841
2.0,1.8849555921538759,1.2566370614359172,1.3373387,2.7049487,0.039144516,-0.7397934,-0.37803918,0.8623691
2.0,1.8849555921538759,1.8849555921538759,1.347534,2.747278,0.20919943,1.0708909,1.0776345,1.0056297
2.0,1.8849555921538759,2.5132741228718345,1.4240624,-0.1695342,-2.2728853,-0.00029872067,0.0005190045,0.00047984847
2.0,2.5132741228718345,-3.141592653589793,1.3278725,2.7001665,0.050439596,-0.63755655,-0.28817812,0.9221889
2.0,2.5132741228718345,-2.5132741228718345,1.3599699,2.7597911,0.22074175,1.1778917,1.1868389,0.9277738
2.0,2.5132741228718345,-1.8849555921538759,1.4241452,-0.16952682,-2.2729368,-0.00043494508,0.00052913267,0.0005824181
2.0,2.5132741228718345,-1.2566370614359172,1.38663,2.7351978,0.00085425377,-0.99496025,-0.66898495,0.60426164
2.0,2.5132741228718345,-0.6283185307179586,1.4240986,-0.16953135,-2.2729077,-0.00033117764,0.00055238104,0.0005089829
2.0,2.5132741228718345,0.0,1.361076,2.7609026,0.22167754,1.186194,1.1959753,0.9204053
2.0,2.5132741228718345,0.6283185307179586,1.4240888,-0.16953158,-2.2729018,-0.00032762584,0.00048197544,0.0005119314
2.0,2.5132741228718345,1.2566370614359172,1.5695176,-3.137481,0.016937971,-0.0074863858,-0.5967814,-0.5040065
2.0,2.5132741228718345,1.8849555921538759,1.5698463,-3.127967,0.027272224,-0.020486549,-0.4608878,-0.54805297
2.0,2.5132741228718345,2.5132741228718345,1.5694758,-3.1401062,0.014612198,-0.0050199395,-0.6275793,-0.49406245
2.5,-3.141592653589793,-3.141592653589793,1.5365795,2.9059918,-0.044251442,-0.54394794,-1.2000054,0.009907119
2.5,-3.141592653589793,-2.5132741228718345,1.4908364,2.829672,-0.038402796,-0.8533002,-1.0359858,0.19645531
2.5,-3.141592653589793,-1.8849555921538759,1.5694455,3.101185,-0.009835005,-0.007340397,-0.9510296,-0.38157237
2.5,-3.141592653589793,-1.2566370614359172,1.4241397,-0.16951966,-2.2729301,-0.0004496893,0.0005329599,0.0005782894
2.5,-3.141592653589793,-0.6283185307179586,1.4027466,2.7466567,-0.007790327,-1.0207114,-0.7346764,0.5324706
2.5,-3.141592653589793,0.0,1.4402311,2.8454459,0.2615025,1.414917,1.7100195,0.22767757
2.5,-3.141592653589793,0.6283185307179586,1.424135,-0.16951728,-2.2729256,-0.00042474899,0.0005610167,0.0005835151
2.5,-3.141592653589793,1.2566370614359172,1.5721538,-3.116648,0.060031176,-0.05900088,-0.043230407,-0.69329756
2.5,-3.141592653589793,1.8849555921538759,1.4418678,2.7782576,-0.02434206,-1.0064378,-0.87263453,0.37508434
2.5,-3.141592653589793,2.5132741228718345,1.4241389,-0.16952729,-2.2729323,-0.0004064071,0.0005133716,0.00054297043
2.5,-2.5132741228718345,-3.141592653589793,1.4241437,-0.16952181,-2.2729344,-0.00044234033,0.0004862919,0.0006064188
2.5,-2.5132741228718345,-2.5132741228718345,1.3842525,2.7335746,0.0022468567,-0.98931164,-0.6585297,0.6152866
2.5,-2.5132741228718345,-1.8849555921538759,1.3165082,2.6953294,0.068357944,-0.46045,-0.14118858,1.0031188
2.5,-2.5132741228718345,-1.2566370614359172,1.3129128,2.6941788,0.07595062,-0.3812773,-0.07751938,1.0323364
2.5,-2.5132741228718345,-0.6283185307179586,1.3803958,2.730973,0.004568577,-0.9790892,-0.64112747,0.633389
2.5,-2.5132741228718345,0.0,1.424081,-0.16952801,-2.2728944,-0.00036975543,0.00051724975,0.0005278667
2.5,-2.5132741228718345,0.6283185307179586,1.4656066,2.8767989,0.26449347,1.3583534,1.8219011,-0.05422457
2.5,-2.5132741228718345,1.2566370614359172,1.5694244,3.1260707,0.0026044846,0.0022171517,-0.7873346,-0.44145355
2.5,-2.5132741228718345,1.8849555921538759,1.4241486,-0.1695311,-2.272942,-0.00038001733,0.00054975046,0.0005310186
2.5,-2.5132741228718345,2.5132741228718345,1.4240793,-0.16953087,-2.2728941,-0.00031522402,0.0005237035,0.0005079281
2.5,-1.8849555921538759,-3.141592653589793,1.5285218,2.9749153,0.24460125,0.9148039,1.8718209,-0.8140199
2.5,-1.8849555921538759,-2.5132741228718345,1.3445963,2.708905,0.031772137,-0.8014553,-0.43552834,0.819524
2.5,-1.8849555921538759,-1.8849555921538759,1.48059,2.817321,-0.036019087,-0.89807,-1.0010567,0.233481
2.5,-1.8849555921538759,-1.2566370614359172,1.5568858,2.9690235,-0.040781975,-0.30554196,-1.2510962,-0.11968284
2.5,-1.8849555921538759,-0.6283185307179586,1.5262811,2.9706004,0.24629188,0.9396929,1.8798106,-0.78773224
2.5,-1.8849555921538759,0.0,1.31579,2.6950762,0.06975937,-0.4460064,-0.12948662,1.0087212
2.5,-1.8849555921538759,0.6283185307179586,1.4241012,-0.16953802,-2.2729137,-0.0003159794,0.0005291009,0.00052763167
2.5,-1.8849555921538759,1.2566370614359172,1.4241052,-0.16953588,-2.272916,-0.00030917153,0.00055277214,0.00050189253
2.5,-1.8849555921538759,1.8849555921538759,1.4708164,2.883653,0.2644751,1.3389267,1.840496,-0.114963
2.5,-1.8849555921538759,2.5132741228718345,1.4240855,-0.16953158,-2.272899,-0.00032853606,0.00054897246,0.0005201492
2.5,-1.2566370614359172,-3.141592653589793,1.5737816,-3.1196575,0.07915354,-0.064737104,0.19224869,-0.7830156
2.5,-1.2566370614359172,-2.5132741228718345,1.4241413,-0.16952538,-2.2729344,-0.0003795428,0.00052822405,0.00058925233
2.5,-1.2566370614359172,-1.8849555921538759,1.4240727,-0.16953325,-2.2728915,-0.00030616924,0.0005588468,0.000470589
2.5,-1.2566370614359172,-1.2566370614359172,1.5449716,3.0101311,0.2282219,0.7033909,1.7695425,-0.9942126
2.5,-1.2566370614359172,-0.6283185307179586,1.5722011,3.102729,0.16241693,0.16060588,1.1536199,-1.1120404
2.5,-1.2566370614359172,0.0,1.4240959,-0.16953015,-2.272906,-0.00031224982,0.0005531675,0.00051918323
2.5,-1.2566370614359172,0.6283185307179586,1.569449,3.1017144,-0.00961113,-0.0069410615,-0.9481252,-0.38274017
2.5,-1.2566370614359172,1.2566370614359172,1.4588344,2.7941482,-0.02997899,-0.9703657,-0.9287228,0.31210396
2.5,-1.2566370614359172,1.8849555921538759,1.5076998,0.22942328,-2.44327,-0.0951963,0.0007092608,0.34912947
2.5,-1.2566370614359172,2.5132741228718345,1.5694364,3.1391528,0.011439562,-0.002105178,-0.6697538,-0.48040354
2.5,-0.6283185307179586,-3.141592653589793,1.5437505,3.007261,0.22972178,0.7209646,1.7803328,-0.98196584
2.5,-0.6283185307179586,-2.5132741228718345,1.4240861,-0.16953588,-2.2729013,-0.0002935706,0.00058087485,0.00049095
2.5,-0.6283185307179586,-1.8849555921538759,1.5627187,2.9998925,-0.036752224,-0.2068122,-1.2388355,-0.1802996
2.5,-0.6283185307179586,-1.2566370614359172,1.4240965,-0.16952586,-2.272903,-0.0003883889,0.00048031416,0.00053326366
2.5,-0.6283185307179586,-0.6283185307179586,1.4241215,-0.1695342,-2.272925,-0.00034506177,0.0005474112,0.00052370765
2.5,-0.6283185307179586,0.0,1.4241891,-0.16952372,-2.2729654,-0.00047386056,0.0005167878,0.00059711793
2.5,-0.6283185307179586,0.6283185307179586,1.5704118,-3.1215959,0.037702322,-0.034768928,-0.32569084,-0.5930452
2.5,-0.6283185307179586,1.2566370614359172,1.4240744,-0.16953397,-2.2728922,-0.00030386212,0.0005283467,0.00047919087
2.5,-0.6283185307179586,1.8849555921538759,1.56945,3.1018364,-0.0095613,-0.006856345,-0.94748044,-0.38300103
2.5,-0.6283185307179586,2.5132741228718345,1.5708405,-3.1191335,0.043924093,-0.042795848,-0.24606796,-0.62039727
2.5,0.0,-3.141592653589793,1.5697273,-3.1303434,0.02430582,-0.016507933,-0.49970552,-0.5354043
2.5,0.0,-2.5132741228718345,1.424123,-0.16953063,-2.272924,-0.00036583628,0.00052704255,0.0005220482
2.5,0.0,-1.8849555921538759,1.5379293,2.9942,0.23619103,0.8004463,1.8240038,-0.92062545
2.5,0.0,-1.2566370614359172,1.5694351,3.1386797,0.011077404,-0.0018084293,-0.67456865,-0.47882894
2.5,0.0,-0.6283185307179586,1.4235818,-0.16937804,-2.2724707,-0.000594726,-2.9871584e-05,0.00036187057
2.5,0.0,0.0,1.4241385,-0.16952801,-2.2729332,-0.00034822224,0.0005203378,0.0005406659
2.5,0.0,0.6283185307179586,1.3084737,2.6933515,0.08835602,-0.24798892,0.027869629,1.0737944
2.5,0.0,1.2566370614359172,1.4241124,-0.1695311,-2.2729168,-0.00033859757,0.0005208542,0.0005051843
2.5,0.0,1.8849555921538759,1.5682459,3.0551789,-0.025274992,-0.070709035,-1.1382602,-0.2875953
2.5,0.0,2.5132741228718345,1.4240828,-0.16953301,-2.272898,-0.0003163118,0.0005464553,0.00049324025
2.5,0.6283185307179586,-3.141592653589793,1.3161446,2.7141554,0.16530252,0.6142401,0.69186205,1.149775
2.5,0.6283185307179586,-2.5132741228718345,1.518558,0.21526766,-2.4882112,-0.15550621,-0.1960104,0.5112645
2.5,0.6283185307179586,-1.8849555921538759,1.4236999,-0.16938806,-2.2725558,-0.00065892003,-5.8009013e-05,0.00046607284
2.5,0.6283185307179586,-1.2566370614359172,1.42354,-0.16937613,-2.2724407,-0.0005497251,-0.0001112363,0.00031707875
2.5,0.6283185307179586,-0.6283185307179586,1.3152533,2.7131093,0.16338944,0.5931974,0.675418,1.1521764
2.5,0.6283185307179586,0.0,1.4236089,-0.16937947,-2.2724895,-0.0006166014,-0.00010766988,0.00035435276
2.5,0.6283185307179586,0.6283185307179586,1.4617003,0.22779727,-2.6031919,-0.20136528,-0.59456134,0.45997068
2.5,0.6283185307179586,1.2566370614359172,1.424085,-0.16952276,-2.272894,-0.00037734766,0.00045524174,0.00050534826
2.5,0.6283185307179586,1.8849555921538759,1.4241092,-0.16953254,-2.2729154,-0.00032658462,0.0005457952,0.00054417696
2.5,0.6283185307179586,2.5132741228718345,0.91057175,2.0317204,-0.027389765,7.5910166e-06,0.00055472687,0.00037912698
2.5,1.2566370614359172,-3.141592653589793,1.5694158,3.1323178,0.0065436363,0.0011206355,-0.73491055,-0.45904624
2.5,1.2566370614359172,-2.5132741228718345,1.4240735,-0.16953611,-2.2728934,-0.00030147366,0.0005244574,0.00048475404
2.5,1.2566370614359172,-1.8849555921538759,1.4240118,-0.16954231,-2.272854,-0.00021926989,0.00050398905,0.000391537
2.5,1.2566370614359172,-1.2566370614359172,1.4240828,-0.1695323,-2.2728977,-0.0003095647,0.00054623705,0.000492324
2.5,1.2566370614359172,-0.6283185307179586,1.5695218,-3.1371648,0.017220497,-0.0077823363,-0.59303087,-0.50522393
2.5,1.2566370614359172,0.0,1.5615482,3.0562708,0.19985652,0.42112285,1.5310171,-1.1236662
2.5,1.2566370614359172,0.6283185307179586,1.4943236,2.9168475,0.2612927,1.2154726,1.8994296,-0.39782652
2.5,1.2566370614359172,1.2566370614359172,1.3835113,2.7330692,0.0026841164,-0.9874668,-0.65525234,0.6187445
2.5,1.2566370614359172,1.8849555921538759,1.351038,2.7125819,0.025909424,-0.847072,-0.48056602,0.78320867
2.5,1.2566370614359172,2.5132741228718345,1.5694797,-3.1398306,0.014853239,-0.0052510668,-0.6244034,-0.4950742
2.5,1.8849555921538759,-3.141592653589793,1.4516898,2.7872622,-0.027704716,-0.9876551,-0.9051631,0.33831725
2.5,1.8849555921538759,-2.5132741228718345,1.424094,-0.1695292,-2.272904,-0.00033248117,0.0005114835,0.0005541369
2.5,1.8849555921538759,-1.8849555921538759,1.3592342,2.7174604,0.01918006,-0.8950549,-0.5316609,0.7390218
2.5,1.8849555921538759,-1.2566370614359172,1.4240803,-0.16953063,-2.2728949,-0.00031981035,0.0005308134,0.0005340374
2.5,1.8849555921538759,-0.6283185307179586,1.4241176,-0.16953087,-2.2729206,-0.00039700785,0.0005509372,0.0005256237
2.5,1.8849555921538759,0.0,1.525244,0.22862887,-2.527903,-0.18580984,-0.3536855,0.44919506
2.5,1.8849555921538759,0.6283185307179586,1.5536588,3.0323222,0.21556687,0.56673247,1.6701599,-1.0727623
2.5,1.8849555921538759,1.2566370614359172,1.5697794,-3.1292377,0.025652409,-0.018299801,-0.48202106,-0.5411446
2.5,1.8849555921538759,1.8849555921538759,1.567851,3.0802805,0.18177843,0.28131008,1.355338,-1.1367437
2.5,1.8849555921538759,2.5132741228718345,1.4236032,-0.1693821,-2.2724872,-0.0006003847,-9.637987e-05,0.00036276208
2.5,2.5132741228718345,-3.141592653589793,1.4462783,0.177706,-2.5302477,-0.029948698,-0.24726577,0.86740565
2.5,2.5132741228718345,-2.5132741228718345,1.4240539,-0.16952682,-2.272875,-0.00031600482,0.00053106825,0.0004804032
2.5,2.5132741228718345,-1.8849555921538759,1.469673,2.8052418,-0.03315115,-0.9380645,-0.9645169,0.2727952
2.5,2.5132741228718345,-1.2566370614359172,0.91057193,2.0317342,-0.027384043,5.962238e-07,0.0005853309,0.0005742492
2.5,2.5132741228718345,-0.6283185307179586,1.4240817,-0.16953325,-2.2728972,-0.00034032858,0.00051982095,0.00050771347
2.5,2.5132741228718345,0.0,1.570706,3.0940526,0.17022705,0.20585747,1.2364463,-1.126031
2.5,2.5132741228718345,0.6283185307179586,1.4240838,-0.16953301,-2.272899,-0.0003121937,0.0005215799,0.0005187933
2.5,2.5132741228718345,1.2566370614359172,1.4241047,-0.1695311,-2.2729127,-0.00032098757,0.0005293289,0.00054040854
2.5,2.5132741228718345,1.8849555921538759,1.5737942,-3.1197262,0.07935071,-0.06469196,0.19464116,-0.78393114
2.5,2.5132741228718345,2.5132741228718345,1.4465587,2.8529828,0.26270366,1.4066105,1.7408319,0.15971494
3.0,-3.141592653589793,-3.141592653589793,1.54409,2.9250267,-0.04389,-0.4679215,-1.2248666,-0.030450009
3.0,-3.141592653589793,-2.5132741228718345,1.5549656,2.9609554,-0.0415802,-0.33358005,-1.2498581,-0.10363625
3.0,-3.141592653589793,-1.8849555921538759,1.5140514,2.9484923,0.2538507,1.0618368,1.9056213,-0.64029026
3.0,-3.141592653589793,-1.2566370614359172,1.5756087,-3.1404583,0.11837435,-0.014048642,0.6594603,-0.9637511
3.0,-3.141592653589793,-0.6283185307179586,1.344487,2.7441986,0.20604277,1.0403875,1.0486648,1.023232
3.0,-3.141592653589793,0.0,1.4240888,-0.16953158,-2.272902,-0.00029592615,0.00052094983,0.00052835897
3.0,-3.141592653589793,0.6283185307179586,1.5632875,3.0623124,0.19553494,0.38513798,1.4903635,-1.1306744
3.0,-3.141592653589793,1.2566370614359172,1.5629429,3.001363,-0.036522865,-0.20246468,-1.2375938,-0.18316309
3.0,-3.141592653589793,1.8849555921538759,1.3314378,2.7308247,0.19050145,0.8839494,0.9100361,1.0909412
3.0,-3.141592653589793,2.5132741228718345,1.5694607,3.109812,-0.005984783,-0.0017488246,-0.9009128,-0.40105298
3.0,-2.5132741228718345,-3.141592653589793,1.4241459,-0.16953206,-2.2729394,-0.00043007248,0.000515115,0.00056342885
3.0,-2.5132741228718345,-2.5132741228718345,1.3899913,2.7375243,-0.0010576248,-1.0020894,-0.6833778,0.5888802
3.0,-2.5132741228718345,-1.8849555921538759,1.3088464,2.69338,0.08710337,-0.26164225,0.017159194,1.0699453
3.0,-2.5132741228718345,-1.2566370614359172,1.3088696,2.7049778,0.14628267,0.40250286,0.52817285,1.1625361
3.0,-2.5132741228718345,-0.6283185307179586,1.5694484,3.1405556,0.012539625,-0.0030513448,-0.65511644,-0.48514968
3.0,-2.5132741228718345,0.0,1.5753678,-3.1318545,0.10550976,-0.040813178,0.50853455,-0.9066991
3.0,-2.5132741228718345,0.6283185307179586,1.5703161,3.0919926,0.17201352,0.21686365,1.2551136,-1.1285143
3.0,-2.5132741228718345,1.2566370614359172,1.5755267,-3.1354163,0.11112523,-0.030408062,0.5747096,-0.9320365
3.0,-2.5132741228718345,1.8849555921538759,1.5755728,-3.1371844,0.1137526,-0.02487864,0.6055574,-0.9436758
3.0,-2.5132741228718345,2.5132741228718345,1.4240782,-0.16953206,-2.2728946,-0.00033851268,0.00049207715,0.0005071427
3.0,-1.8849555921538759,-3.141592653589793,1.55368,3.0323842,0.2155273,0.56633544,1.6698223,-1.0729172
3.0,-1.8849555921538759,-2.5132741228718345,1.4240962,-0.16953254,-2.272907,-0.00031004907,0.0005290929,0.0005129983
3.0,-1.8849555921538759,-1.8849555921538759,1.4415315,2.7779572,-0.02422142,-1.0069847,-0.8715282,0.37635693
3.0,-1.8849555921538759,-1.2566370614359172,1.3981731,2.7433236,-0.0054650307,-1.015509,-0.71682054,0.55236673
3.0,-1.8849555921538759,-0.6283185307179586,1.424116,-0.16953039,-2.2729197,-0.00034860033,0.00054503954,0.0005191021
3.0,-1.8849555921538759,0.0,1.5705847,-3.1204505,0.04030943,-0.03821021,-0.29224238,-0.6044458
3.0,-1.8849555921538759,0.6283185307179586,1.4241506,-0.1695373,-2.2729468,-0.00034752238,0.0005211499,0.00058054936
3.0,-1.8849555921538759,1.2566370614359172,1.4240952,-0.16953444,-2.2729073,-0.00029189003,0.00052326143,0.0004851453
3.0,-1.8849555921538759,1.8849555921538759,1.4827613,2.9000113,0.2635293,1.283713,1.8761107,-0.25713652
3.0,-1.8849555921538759,2.5132741228718345,1.424111,-0.1695311,-2.2729173,-0.0003207647,0.00053814123,0.00051256135
3.0,-1.2566370614359172,-3.141592653589793,1.5752712,-3.1303334,0.1029551,-0.044927683,0.47829542,-0.89497375
3.0,-1.2566370614359172,-2.5132741228718345,1.4750651,2.811085,-0.034608603,-0.9192526,-0.9824889,0.2533567
3.0,-1.2566370614359172,-1.8849555921538759,1.4240955,-0.16953397,-2.2729073,-0.00031994274,0.00055068824,0.00048420104
3.0,-1.2566370614359172,-1.2566370614359172,1.4873189,0.3144977,-2.3674054,0.2673045,0.39770967,-0.4873941
3.0,-1.2566370614359172,-0.6283185307179586,1.4031365,2.8040874,0.24874115,1.3877634,1.4982024,0.5906484
3.0,-1.2566370614359172,0.0,0.9105719,2.0317175,-0.027391672,7.4130294e-06,0.0005644808,0.00033842362
3.0,-1.2566370614359172,0.6283185307179586,1.5592883,2.980313,-0.03948784,-0.2677713,-1.2498246,-0.14198728
3.0,-1.2566370614359172,1.2566370614359172,1.4241422,-0.16952634,-2.272935,-0.0004399105,0.0005313436,0.0005811835
3.0,-1.2566370614359172,1.8849555921538759,1.488455,0.23841333,-2.486341,-0.08610034,-0.058384076,0.31835306
3.0,-1.2566370614359172,2.5132741228718345,1.4972818,0.2613299,-2.388924,0.033686183,0.2054894,0.0048199226
3.0,-0.6283185307179586,-3.141592653589793,20.0,-0.099212885,1.4997337,9.32987,37.11529,24.29586
3.0,-0.6283185307179586,-2.5132741228718345,1.5052302,2.8491485,-0.041210175,-0.777372,-1.0865538,0.14318222
3.0,-0.6283185307179586,-1.8849555921538759,1.4205012,2.8229163,0.25591922,1.416652,1.6034641,0.42858112
3.0,-0.6283185307179586,-1.2566370614359172,1.5172478,2.9540517,0.25212812,1.0320655,1.9015251,-0.67926747
3.0,-0.6283185307179586,-0.6283185307179586,1.3378868,2.70524,0.03855276,-0.7449121,-0.38269186,0.85904306
3.0,-0.6283185307179586,0.0,1.4241639,-0.16952157,-2.2729466,-0.0004625477,0.00048594782,0.00059763284
3.0,-0.6283185307179586,0.6283185307179586,1.4240919,-0.16953135,-2.2729037,-0.00032440852,0.00053751655,0.00051564834
